AREA,UNIT,DISC,DOCUMENT NUMBER,REV,TITLE,STATUS,ORIGINATOR,TYPE
H5,562,PR,0401413-562-00-40-208,D,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - BOILER FEED WATER DISTRIBUTION - TIE IN,IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-208D,C,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - BOILER FEED WATER DISTRIBUTION - TIE IN (DEMOLITION),IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-209,D,P&ID HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - DEMIN WATER DISTRIBUTION - TIE IN,IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-209D,C,P&ID HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - DEMIN WATER DISTRIBUTION - TIE IN (DEMOLITION),IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-212,D,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - LP STEAM DISTRIBUTION TIE-IN,IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-212D,C,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - LP STEAM DISTRIBUTION TIE-IN (DEMOLITION),IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-213,D,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - HP STEAM DISTRIBUTION TIE-IN,IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-213D,C,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - HP STEAM DISTRIBUTION TIE-IN (DEMOLITION),IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-214,D,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - GRADE 1 STEAM CONDENSATE COLLECTION - TIE IN,IFH,WORLEY,DRAWING
H5,562,PR,0401413-562-00-40-214D,C,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 562 - UTILITY AREA - GRADE 1 STEAM CONDENSATE COLLECTION - TIE IN (DEMOLITION),IFH,WORLEY,DRAWING
H5,565,PR,0401413-565-00-20-001-001,0,UNIT 565 FUEL GAS - TIE-IN UTILITY FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,567,PR,0401413-567-00-20-002-001,0,UNIT 567 INSTRUMENT & PLANT AIR DISTRIBUTION - TIE-IN UTILITY FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,568,PR,0401413-568-00-20-002-001,0,UNIT 568 NITROGEN DISTRIBUTION - TIE-IN UTILITY FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,571,PR,0401413-571-00-40-102,C,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 571 - FLARE & BLOWDOWN - ACID GAS HEADER (PROCESS SOUTH) - TIE-IN,IFH,WORLEY,DRAWING
H5,571,PR,0401413-571-00-40-102D,C,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 571 - FLARE & BLOWDOWN - ACID GAS HEADER (PROCESS SOUTH) - TIE-IN (DEMOLITION),IFH,WORLEY,DRAWING
H5,572,PR,0401413-572-00-20-001-001,0,"HABSHAN 5 CO2 RECOVERY INSTRUMENT, PLANT AIR, N2 & FUEL GAS UTILITY FLOW DIAGRAM",IFT,WORLEY,DRAWING
H5,572,PR,0401413-572-00-40-116,C,P&ID HABSHAN 5 CO2 RECOVERY - UNIT 572 - SOUR WATER TREATMENT SOUR WATER STORAGE TANKS - TIE IN,IFH,WORLEY,DRAWING
H5,572,PR,0401413-572-00-40-116D,B,P&ID HABSHAN 5 CO2 RECOVERY - UNIT 572 - SOUR WATER TREATMENT SOUR WATER STORAGE TANKS - TIE IN,IFH,WORLEY,DRAWING
H5,577,PR,0401413-577-00-30-203-1,A,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 577 - INTERCONNECTING P&ID NO-UTILITY LIQUID LINES (ICPR-I) - TIE-IN,ICR,WORLEY,DRAWING
H5,577,PR,0401413-577-00-30-203-1D,A,P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 577 - INTERCONNECTING P&ID NO-UTILITY LIQUID LINES (ICPR-I) - TIE-IN - DEMOLITION,ICR,WORLEY,DRAWING
H5,001,PR,0401413-H5-001-00-20-108-001,0,"HABSHAN 5 CO2 RECOVERY INSTRUMENT, PLANT AIR, N2 & FUEL GAS UTILITY FLOW DIAGRAM",IFT,WORLEY,DRAWING
H5,001,PR,0401413-H5-001-00-20-111-001,0,"HABSHAN 5 CO2 RECOVERY UTILITY WATER HEADER , POTABLE WATER HEADER UTILITY FLOW DIAGRAM",IFT,WORLEY,DRAWING
H5,001,PR,0401413-H5-001-00-20-114-001,0,"HABSHAN 5 CO2 RECOVERY HP, LP, STEAM, BFW CONDENSATE UTILITY FLOW DIAGRAM",IFT,WORLEY,DRAWING
H5,001,PR,0401413-H5-001-00-30-005,E,P&ID - HABSHAN 5 CO2 RECOVERY - BATTERY LIMIT,IFH,WORLEY,DRAWING
H5,001,PR,0401413-H5-001-00-30-007,E,P&ID - HABSHAN 5 CO2 RECOVERY - CO2 RECOVERY UNIT,IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-261,E,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, FGL, IA - TIE IN",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-261D,C,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, FGL, IA - TIE IN (DEMOLITION)",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-262,E,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, BFW, PW, CW - TIE IN",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-262D,C,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, BFW, PW, CW - TIE IN (DEMOLITION)",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-264,E,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, PA - TIE IN",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-264D,C,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, PA - TIE IN (DEMOLITION)",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-266,E,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, N2 - TIE IN",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-266D,C,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, N2 - TIE IN (DEMOLITIION)",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-267,E,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, UW - TIE IN",IFH,WORLEY,DRAWING
H5,514,PR,0401413-H5-514-00-40-267D,C,"P&ID - HABSHAN 5 CO2 RECOVERY - UNIT 514 - FEED GAS COMPRESSOR UTILITY SERVICES, UW - TIE IN (DEMOLITION)",IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-009-001,0,HABSHAN 5 CO2 RECOVERY LP CO2 COMPRESSOR 1ST STAGE PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-010-001,0,"HABSHAN 5 CO2 RECOVERY H5 - LP CO2 COMPRESSOR 2ND, 3RD & 4TH PROCESS FLOW DIAGRAM",IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-012-001,0,HABSHAN 5 CO2 RECOVERY TEG DEHYDRATION PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-013-001,0,HABSHAN 5 CO2 RECOVERY H5 - SCRAPER RECEIVER PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-014-001,0,HABSHAN 5 CO2 RECOVERY HP CO2 COMPRESSOR 1ST STAGE PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-015-001,0,"HABSHAN 5 CO2 RECOVERY H5 - HP CO2 COMPRESSOR 2ND, 3RD & 4TH STAGE PROCESS FLOW DIAGRAM",IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-016-001,0,HABSHAN 5 CO2 RECOVERY H5 - HP CO2 EXPORT PUMP SYSTEM PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-112-001,0,HABSHAN 5 CO2 RECOVERY CIRCULATED COOLING WATER SUPPLY/RETURN UTILITY FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-115-001,0,HABSHAN 5 CO2 RECOVERY CLOSED DRAIN DRUM AND PUMP UTILITY FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-20-116-001,0,HABSHAN 5 CO2 RECOVERY FLARE AND CLOSED DRAIN UTILITY FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-016,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP CO2 COMPRESSOR 1ST STAGE SUCTION SCRUBBER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-017,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP CO2 COMPRESSOR (1ST STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-018,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP CO2 COMPRESSOR (2ND STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-019,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP CO2 COMPRESSOR (3RD STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-020,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP CO2 COMPRESSOR (4TH STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-021,E,P&ID - HABSHAN 5 CO2 RECOVERY - ANTI-SURGE & CAPACITY CONTROL SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-023,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP CO2 DISCHARGE COOLER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-024,E,P&ID - HABSHAN 5 CO2 RECOVERY - H5 SCRAPER RECEIVER (515-V-113),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-025,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 COMPRESSOR 1ST STAGE SUCTION SCRUBBER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-026,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 COMPRESSOR (5TH STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-027,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 COMPRESSOR (6th STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-028,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 COMPRESSOR (7th STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-029,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 COMPRESSOR (8TH STAGE),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-030-001,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 DISCHARGE COOLER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-030-002,E,P&ID - HABSHAN 5 CO2 RECOVERY - ANTI-SURGE & CAPACITY CONTROL SYSTEM (HP),IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-031,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 INJECTION PUMPS,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-032,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP CO2 INJECTION PUMPS,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-033,E,P&ID - HABSHAN 5 CO2 RECOVERY - CUSTODY TRANSFER METERING PACKAGE,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-038,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - INLET KOD & CONTRACTOR,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-039,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - GLYCOL REBOILER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-040,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - GLYCOL FLASH DRUM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-041-001,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - PARTICLE AND CARBON FILTERS,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-041-002,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - LEAN/RICH GLYCOL EXCHANGER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-042,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - GLYCOL STILL 2ND CONDENSER & SPENT GAS KOD,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-043,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - WATER CONDENSATE TRANSFER PUMPS,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-044-001,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG DEHYDRATION PACKAGE - GLYCOL SURGE DRUM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-044-002,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - LEAN GLYCOL COOLER,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-045,E,P&ID - HABSHAN 5 CO2 RECOVERY - TEG UNIT - GLYCOL DRAIN DRUM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-30-049,E,P&ID - HABSHAN 5 CO2 RECOVERY - VENT STACK,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-013,D,P&ID - HABSHAN 5 CO2 RECOVERY - CLOSED DRAIN DRUM & PUMPS,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-056,E,P&ID - HABSHAN 5 CO2 RECOVERY - INSTRUMENT AIR SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-057,E,P&ID - HABSHAN 5 CO2 RECOVERY - PLANT AIR SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-058,E,P&ID - HABSHAN 5 CO2 RECOVERY - NITROGEN SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-059,E,P&ID - HABSHAN 5 CO2 RECOVERY - HP STEAM & SATURATED LP STEAM SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-060,E,P&ID - HABSHAN 5 CO2 RECOVERY - UTILITY WATER AND POTABLE WATER SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-061-001,D,P&ID - HABSHAN 5 CO2 RECOVERY - CIRCULATING COOLING WATER SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-061-002,E,P&ID - HABSHAN 5 CO2 RECOVERY - CIRCULATING COOLING WATER SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-40-063,E,P&ID - HABSHAN 5 CO2 RECOVERY - LP FUEL GAS SYSTEM,IFH,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-009,0,PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - LP CO2 COMPRESSOR 1ST STAGE,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-010,0,"PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - H5 - LP CO2 COMPRESSOR 2ND, 3RD & 4TH",IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-012,0,PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - TEG DEHYDRATION,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-013,0,PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - H5 - SCRAPER RECEIVER,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-014,0,PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - HP CO2 COMPRESSOR 1ST STAGE,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-015,0,"PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - H5 - HP CO2 COMPRESSOR 2ND, 3RD & 4TH STAGE",IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-016,0,PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - H5 - HP CO2 EXPORT PUMP SYSTEM,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-112,0,PROCESS SAFEGUARDING FLOW DIAGRAM - HABSHAN 5 CO2 RECOVERY - CIRCULATING COOLING WATER SUPPLY/RETURN,IFT,WORLEY,DRAWING
H5,515,PR,0401413-H5-515-00-71-115,0,PROCESS SAFEGUARDING DIAGRAM - HABSHAN 5 CO2 RECOVERY - CLOSED DRAIN DRUM AND PUMP,IFT,WORLEY,DRAWING
H5,550,PR,0401413-H5-550-00-20-006-001,0,HABSHAN 5 CO2 RECOVERY CO2 CAPTURE UNIT ABSORBER PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,550,PR,0401413-H5-550-63-44-021,C,UNIT 550 - SULPHUR RECOVERY UNIT - TGTU - CO2 ABSORBER SECTION MATERIAL SELECTION DIAGRAM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-20-007-001,0,HABSHAN 5 CO2 RECOVERY REGENERATION SECTION PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,559,PR,0401413-H5-559-00-20-008-001,0,HABSHAN 5 CO2 RECOVERY SOLVENT DRAIN AND STORAGE PROCESS FLOW DIAGRAM,IFT,WORLEY,DRAWING
H5,559,PR,0401413-H5-559-00-20-021,A,UNIT 559 - REGENERATION UNIT - ABSORBENT SECTION PROCESS FLOW DIAGRAM,ICR,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-20-021,B,UNIT 559 - REGENERATION UNIT - ABSORBENT SECTION PROCESS FLOW DIAGRAM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-20-022,A,UNIT 559 - REGENERATION UNIT - CO2 STRIPPER SECTION PROCESS FLOW DIAGRAM,ICR,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-20-022,B,UNIT 559 - REGENERATION UNIT - CO2 STRIPPER SECTION PROCESS FLOW DIAGRAM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-20-023,A,UNIT 559 - REGENERATION UNIT - THERMAL RECLAIMER SECTION PROCESS FLOW DIAGRAM,ICR,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-20-023,B,UNIT 559 - REGENERATION UNIT - THERMAL RECLAIMER SECTION PROCESS FLOW DIAGRAM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-101,B,P&ID - UNIT 559 - REGENERATION UNIT INTERCONNECTIONS / DISTRIBUTION,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-102,B,P&ID - UNIT 559 - REGENERATION UNIT LEAN / RICH ABSORBENT HEAT EXCHANGER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-103,B,P&ID - UNIT 559 - REGENERATION UNIT CO2 STRIPPER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-104,B,P&ID - UNIT 559 - REGENERATION UNIT STRIPPER REBOILER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-105,B,P&ID - UNIT 559 - REGENERATION UNIT OVERHEAD CONDENSER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-106,B,P&ID - UNIT 559 - REGENERATION UNIT REFLUX PUMPS,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-107,B,P&ID - UNIT 559 - REGENERATION UNIT REBOILER CONDENSATE DRUM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-108,B,P&ID - UNIT 559 - REGENERATION UNIT CONDENSATE FLASH DRUM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-109,B,P&ID - UNIT 559 - REGENERATION UNIT LEAN ABSORBENT PUMPS,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-110,B,P&ID - UNIT 559 - REGENERATION UNIT LEAN ABSORBENT TANK,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-111,B,P&ID - UNIT 559 - REGENERATION UNIT LEAN ABSORBENT PUMPS AND COOLER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-112,B,P&ID - UNIT 559 - REGENERATION UNIT ABSORBENT FILTRATION,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-113,B,P&ID - UNIT 559 - REGENERATION UNIT ABSORBENT DRAIN DRUM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-114,B,P&ID - UNIT 559 - REGENERATION UNIT FRESH ABSORBENT STORAGE TANK,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-115,B,P&ID - UNIT 559 - REGENERATION UNIT RECLAIMER PREHEATER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-116,B,P&ID - UNIT 559 - REGENERATION UNIT THERMAL RECLAIMER AND REBOILER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-117,B,P&ID - UNIT 559 - REGENERATION UNIT RECLAIMER CONDENSER,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-118,B,P&ID - UNIT 559 - REGENERATION UNIT RECLAIMER REFLUX PUMPS,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-119,B,P&ID - UNIT 559 - REGENERATION UNIT THERMAL RECLAIMER VACUUM SYSTEM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-120,B,P&ID - UNIT 559 - REGENERATION UNIT RECLAIMER BOTTOM PUMPS,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-121,B,P&ID - UNIT 559 - REGENERATION UNIT DEGRADED ABSORBENT DRUM AND PUMPS,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-122,B,P&ID - UNIT 559 - REGENERATION UNIT RECLAIMER REBOILER CONDENSATE DRUM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-00-30-123,B,P&ID - UNIT 559 - REGENERATION UNIT ANTI FOAM INJECTION PACKAGE,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-63-44-021,C,UNIT 559 - REGENERATION UNIT ABSORBENT SECTION MATERIAL SELECTION DIAGRAM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-63-44-022,C,UNIT 559 - REGENERATION UNIT CO2 STRIPPER SECTION MATERIAL SELECTION DIAGRAM,IFA,SHELL,DRAWING
H5,559,PR,0401413-H5-559-63-44-023,C,UNIT 559 - REGENERATION UNIT THERMAL RECALIMER SECTION MATERIAL SELECTION DIAGRAM,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-20-021,A,UNIT 55X - SULPHUR RECOVERY UNIT - TGTU - CO2 ABSORBER SECTION PROCESS FLOW DIAGRAM,ICR,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-20-021,B,UNIT 550 - SULPHUR RECOVERY UNIT - TGTU - CO2 ABSORBER SECTION PROCESS FLOW DIAGRAM,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-30-101,B,P&ID - UNIT 55X - SULPHUR RECOVERY UNIT TGTU - CO2 ABSORBER,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-30-102,B,P&ID - UNIT 55X - SULPHUR RECOVERY UNIT TGTU - WATER WASH SECTION,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-30-103,B,P&ID - UNIT 55X - SULPHUR RECOVERY UNIT TGTU - RICH ABSORBENT PUMPS,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-30-104,B,P&ID - UNIT 55X - SULPHUR RECOVERY UNIT TGTU - ABSORBENT DRAIN DRUM,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-30-105,B,P&ID - UNIT 55X - SULPHUR RECOVERY UNIT TGTU - INTERSTAGE COOLING,IFA,SHELL,DRAWING
H5,55X,PR,0401413-H5-55X-00-30-106,B,P&ID - UNIT 55X - SULPHUR RECOVERY UNIT TGTU - ANTI FOAM INJECTION PACKAGE,IFA,SHELL,DRAWING
H5,001,PR,CEC-0401413-H5-001-00-71-511,B,CO2 ABSORBER UNIT 550 / 551 / 552 / 553 CAUSE AND EFFECT DIAGRAM,IFA,SHELL,DOCUMENT
H5,001,PR,CEC-0401413-H5-001-00-71-512,B,REGENERATION UNIT 559 CAUSE AND EFFECT DIAGRAM,IFA,SHELL,DOCUMENT
H5,001,PR,CEC-0401413-H5-001-00-71-550,B,CAUSE & EFFECT DIAGRAM - HABSHAN 5 EXISTING / NEW FACILITIES,IFA,WORLEY,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-42-512,A,LINE LIST SUMMARY,ICR,SHELL,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-42-513,A,TIE-IN LIST,ICR,SHELL,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-80-052,B,VENDOR LIST,IFA,SHELL,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-80-053,B,PERFORMANCE GUARANTEE STATEMENT,IFA,SHELL,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-80-054,B,UTILITY AND CHEMICALS CONSUMPTION GUARANTEE STATEMENT,IFA,SHELL,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-80-055,B,DETAILED ENGINEERING REVIEW LIST,IFA,SHELL,DOCUMENT
H5,001,PR,DOD-0401413-H5-001-00-80-057,B,TRAINING REQUIREMENTS,IFA,SHELL,DOCUMENT
H5,001,PR,LST-0401413-H5-001-00-42-500,C,RELIEF LOAD SUMMARY (U-550/551/552/553 AND U-559),IFA,WORLEY,DOCUMENT
H5,001,PR,NM-0401413-H5-001-00-42-511,B,SIZED EQUIPMENT LIST,IFA,SHELL,DOCUMENT
H5,001,PR,NM-0401413-H5-001-15-44-051,A,INSTRUMENT LIST (UNIT 550),ICR,SHELL,DOCUMENT
